date,source_file,food,amount,amount (g),calories,carbs (grams),fat (grams),protein (grams),cholesterol (mg),sodium (mg),sugar (grams),fiber (grams)
"May 23, 2025",05010531,Bell pepper,3 g,3.0,1,0,0,0,0,0,0,0
"May 23, 2025",05010531,Prosciutto di Parma - Prosciutto,10 gram,10.0,11,0,1,1,4,92,0,0
"May 23, 2025",05010531,Dill pickles,6 g,6.0,1,0,0,0,0,48,0,0
"May 23, 2025",05010531,Bell pepper,5 g,5.0,1,0,0,0,0,0,0,0
"May 23, 2025",05010531,"Tomato, sliced",6 g,6.0,1,0,0,0,0,0,0,0
"May 23, 2025",05010531,Iceberg lettuce,12 g,12.0,2,0,0,0,0,3,0,0
"May 23, 2025",05010531,Prosciutto di Parma - Prosciutto,13 gram,13.0,14,0,1,2,5,119,0,0
"May 23, 2025",05010531,Ham,47 g,47.0,55,1,2,9,25,541,1,0
"May 23, 2025",05010531,Sourdough bread,130 g,130.0,354,67,3,14,0,783,6,3
"May 23, 2025",05010531,Weis Organics - Organic Cut Green Beans,233 g,233.0,29,6,0,2,0,563,2,2
"May 23, 2025",05010531,"Chicken breast, grilled, skinless",141 g,141.0,248,0,8,42,135,498,0,0
"May 23, 2025",05010531,O Organics - Organic California Style Vegetables,404 g,404.0,141,23,0,9,0,141,9,9
"May 23, 2025",05010531,Oikos - Triple Zero Vanilla Blended Greek Yogurt,200 g,200.0,120,9,0,20,13,73,7,0
"May 23, 2025",05010531,Leanfit Protein powder - Protein Powder,1 scoop,,120,2,2,25,70,110,1,1
"May 24, 2025",05010531,Diced Tomato - Diced Tomato,374 gram,374.0,77,15,0,3,0,0,9,3
"May 24, 2025",05010531,Bragg - Nutritional Yeast,10 gram,10.0,40,4,0,6,0,0,0,2
"May 24, 2025",05010531,"Kale, raw",115 gram,115.0,40,5,2,3,0,61,1,5
"May 24, 2025",05010531,Bell pepper,104 g,104.0,23,5,0,1,0,3,3,2
"May 24, 2025",05010531,O Organics - Organic California Style Vegetables,625 g,625.0,218,36,0,15,0,218,15,15
"May 24, 2025",05010531,Trader Joe's - Harvest Grains Blend,76.05 g,76.05,270,54,2,10,0,0,3,3
"May 24, 2025",05010531,"Spinach, raw, fresh",99 gram,99.0,23,4,0,3,0,78,0,2
"May 24, 2025",05010531,Generic - Baby carrots,169 g,169.0,69,16,0,2,0,117,8,5
"May 24, 2025",05010531,"Chicken breast, grilled, skinless",171 g,171.0,301,0,9,51,164,604,0,0
"May 24, 2025",05010531,Carrots,40 gram,40.0,16,4,0,0,0,28,2,1
"May 24, 2025",05010531,Green cabbage,2 cup,480.0,45,10,0,2,0,32,6,5
"May 24, 2025",05010531,"Bok choy, cooked",170 g,170.0,22,4,0,3,0,111,2,2
"May 24, 2025",05010531,"Chicken breast, grilled, skinless",100 g,100.0,176,0,5,30,96,353,0,0
"May 24, 2025",05010531,Tangerine,69 g,69.0,37,9,0,1,0,1,7,1
"May 24, 2025",05010531,Leanfit Protein powder - Protein Powder,2 scoop,,240,4,4,50,140,220,2,2
"May 25, 2025",05010531,Quaker - Instant Oatmeal- Maple,2 packet,,320,64,4,8,0,520,24,6
"May 25, 2025",05010531,Yukon Gold - Potatoes,28 gram,28.0,27,4,1,0,0,0,0,0
"May 25, 2025",05010531,Carrots,53 gram,53.0,22,5,0,0,0,37,3,1
"May 25, 2025",05010531,Raw2 - Cremini Mushrooms,55 gram,55.0,15,2,0,1,0,3,1,0
"May 25, 2025",05010531,Broccoli,92 g,92.0,36,6,0,2,0,33,1,2
"May 25, 2025",05010531,Green cabbage,112 g,112.0,28,6,0,1,0,20,4,3
"May 25, 2025",05010531,"Chicken breast, grilled, skinless",134 g,134.0,236,0,7,40,129,473,0,0
"May 25, 2025",05010531,Optimum Nutrition - Protein,1 Scoop,,120,3,1,24,30,130,1,0
"May 25, 2025",05010531,Oikos - Oikos Triple Zero Peach,150 g,150.0,90,7,0,15,10,55,5,0
"May 25, 2025",05010531,Oikos - Triple Zero Vanilla Blended Greek Yogurt,61 g,61.0,37,3,0,6,4,22,2,0
"May 25, 2025",05010531,"Lentils, cooked",103 g,103.0,118,21,0,9,0,240,2,8
"May 25, 2025",05010531,O Organics - Organic California Style Vegetables,282 g,282.0,98,16,0,7,0,98,7,7
"May 25, 2025",05010531,Trader Joe's - Harvest Grains Blend,32.85 g,32.85,117,23,1,4,0,0,1,1
"May 25, 2025",05010531,"Chicken breast, grilled, skinless",130 g,130.0,229,0,7,38,125,459,0,0
"May 25, 2025",05010531,Optimum Nutrition - Protein,2 Scoop,,240,6,2,48,60,260,2,0
"May 26, 2025",05010531,"Chicken breast, grilled, skinless",101 g,101.0,178,0,6,30,97,357,0,0
"May 26, 2025",05010531,Generic - Baby carrots,210 g,210.0,86,20,1,2,0,145,10,6
"May 26, 2025",05010531,"Kale, raw",145 gram,145.0,51,6,2,4,0,77,1,6
"May 26, 2025",05010531,O Organics - Organic California Style Vegetables,403 g,403.0,141,23,0,9,0,141,9,9
"May 26, 2025",05010531,Trader Joe's - Harvest Grains Blend,33.75 g,33.75,120,24,1,5,0,0,2,2
"May 26, 2025",05010531,"Chicken breast, grilled, skinless",169 g,169.0,297,0,9,50,162,597,0,0
"May 26, 2025",05010531,"Chicken breast, grilled, skinless",144 g,144.0,253,0,8,43,138,508,0,0
"May 26, 2025",05010531,Broccoli,92 g,92.0,36,6,0,2,0,33,1,2
"May 26, 2025",05010531,Green cabbage,58 g,58.0,15,3,0,1,0,10,2,1
"May 26, 2025",05010531,Carrots,34 gram,34.0,14,3,0,0,0,23,2,1
"May 26, 2025",05010531,Raw2 - Cremini Mushrooms,29 gram,29.0,8,1,0,1,0,2,0,0
"May 26, 2025",05010531,Optimum Nutrition - Protein,1 Scoop,,120,3,1,24,30,130,1,0
"May 26, 2025",05010531,Egg,2 egg,,143,1,10,12,411,129,0,0
"May 26, 2025",05010531,"Spinach, raw, fresh",138 gram,138.0,32,5,1,4,0,109,1,3
"May 27, 2025",05010531,"Chicken breast, grilled, skinless",100 g,100.0,176,0,5,30,96,353,0,0
"May 27, 2025",05010531,"Kale, raw",210 gram,210.0,74,9,3,6,0,111,2,9
"May 27, 2025",05010531,Optimum Nutrition - Protein,1 Scoop,,120,3,1,24,30,130,1,0
"May 27, 2025",05010531,Oikos - Oikos Triple Zero Peach,150 g,150.0,90,7,0,15,10,55,5,0
"May 27, 2025",05010531,Bell pepper,62 g,62.0,14,3,0,1,0,2,2,1
"May 27, 2025",05010531,Generic - Baby carrots,260 g,260.0,107,25,1,2,0,179,12,7
"May 27, 2025",05010531,"Chicken breast, grilled, skinless",135 g,135.0,238,0,7,40,130,477,0,0
"May 27, 2025",05010531,Optimum Nutrition - Protein,2 Scoop,,240,6,2,48,60,260,2,0
"May 28, 2025",05010531,Del Cabo - Sugar Plum Grape Tomatoes,86 g,86.0,16,3,0,1,0,4,2,1
"May 28, 2025",05010531,"Lentils, cooked",496 g,496.0,570,99,2,44,0,1156,9,39
"May 28, 2025",05010531,O Organics - Organic California Style Vegetables,288 g,288.0,100,17,0,7,0,100,7,7
"May 28, 2025",05010531,Fage - Total 0% Greek Yogurt,350 g,350.0,187,12,0,37,23,128,12,0
"May 28, 2025",05010531,"Chicken breast, grilled, skinless",150 g,150.0,264,0,8,44,144,530,0,0
"May 28, 2025",05010531,O Organics - Organic California Style Vegetables,629 g,629.0,219,37,0,15,0,219,15,15
"May 28, 2025",05010531,Optimum Nutrition - Protein,2 Scoop,,240,6,2,48,60,260,2,0
"May 29, 2025",05010531,Bragg - Nutritional Yeast,10 gram,10.0,40,4,0,6,0,0,0,2
"May 29, 2025",05010531,"Lentils, cooked",300 g,300.0,345,60,1,27,0,699,5,24
"May 29, 2025",05010531,"Green peas, cooked",239 g,239.0,234,33,7,12,5,456,10,11
"May 29, 2025",05010531,Broccoli,229 g,229.0,89,14,1,6,0,82,3,5
"May 29, 2025",05010531,Onion,508 gram,508.0,203,47,1,6,0,20,22,9
"May 29, 2025",05010531,Bell pepper,57 g,57.0,13,3,0,1,0,2,2,1
"May 29, 2025",05010531,Generic - Baby carrots,112 g,112.0,46,11,0,1,0,77,5,3
"May 29, 2025",05010531,"Chicken breast, grilled, skinless",102 g,102.0,180,0,6,30,98,360,0,0
"May 29, 2025",05010531,Generic - Baby carrots,141 g,141.0,58,14,0,1,0,97,7,4
"May 29, 2025",05010531,"Lentils, cooked",403 g,403.0,463,81,2,36,0,939,7,32
"May 29, 2025",05010531,Fage - Total 0% Greek Yogurt,345 g,345.0,184,12,0,37,23,127,12,0
"May 29, 2025",05010531,"Spinach, raw, fresh",136 gram,136.0,31,5,1,4,0,107,1,3
"May 29, 2025",05010531,Optimum Nutrition - Protein,2 Scoop,,240,6,2,48,60,260,2,0
"May 30, 2025",05010531,Quaker - Apple Cinnamon Rice Cakes,9 cake,,450,99,0,5,0,0,27,0
"May 30, 2025",05010531,Oakrun Farm Bakery - Plain Crumpets,4 crumpet,,360,72,1,12,0,500,4,4
"May 30, 2025",05010531,"Chicken breast, grilled, skinless",101 g,101.0,178,0,6,30,97,357,0,0
"May 30, 2025",05010531,O Organics - Organic California Style Vegetables,531 g,531.0,185,31,0,12,0,185,12,12
"May 30, 2025",05010531,Quaker - Apple Cinnamon Rice Cakes,2 cake,,100,22,0,1,0,0,6,0
"May 30, 2025",05010531,"Chicken breast, grilled, skinless",120 g,120.0,211,0,7,36,115,424,0,0
"May 30, 2025",05010531,Fage - Greek Yogurt Total 0%,475 gram,475.0,224,14,0,45,28,154,14,0
"May 30, 2025",05010531,Broccoli,232 g,232.0,90,15,1,6,0,84,3,6
"May 30, 2025",05010531,Optimum Nutrition - Protein,2 Scoop,,240,6,2,48,60,260,2,0
"May 31, 2025",05010531,Santitas Tortilla Chips - Tortilla Chips,152 gram,152.0,751,102,32,11,0,617,0,11
"May 31, 2025",05010531,"Killer Brownie - Brownie, Chocolatier",3.24 piece,,421,58,19,3,16,194,42,3
"May 31, 2025",05010531,"Signature Farms - Almonds, Chocolate Covered",97 g,97.0,500,53,32,9,15,59,47,3
"May 31, 2025",05010531,"Killer Brownie - Brownie, Chocolatier",2.16 piece,,281,39,13,2,11,130,28,2
"May 31, 2025",05010531,Outsiders Pizza Company - Detroit Style Pizza,4 slice,,1680,120,104,68,180,2560,8,4
"May 31, 2025",05010531,"Signature Farms - Almonds, Chocolate Covered",120 g,120.0,618,65,40,11,18,73,58,4
"May 31, 2025",05010531,Generic - Baby carrots,202 g,202.0,83,19,0,2,0,139,10,6
"May 31, 2025",05010531,Airhead - Candy,16 gram,16.0,60,14,1,0,0,10,9,0
"May 31, 2025",05010531,Starbucks - Spinach & Feta Breakfast Wrap,158 g,158.0,290,33,10,19,20,830,4,6
"May 31, 2025",05010531,Banana,1 medium,,114,27,0,1,0,0,19,2
"May 31, 2025",05010531,Blueberries,144 gram,144.0,82,21,0,1,0,1,14,3
"May 31, 2025",05010531,Fage - Total 0% Greek Yogurt,395 g,395.0,211,13,0,42,26,145,13,0
"Mar 1, 2025",03010331,"Lentils, cooked",201 g,201.0,231,40,1,18,0,468,4,16
"Mar 1, 2025",03010331,"White rice, cooked",28 g,28.0,36,8,0,1,0,69,0,0
"Mar 1, 2025",03010331,"Rosarita - Refried Beans , no fat",2.8 cup,672.0,448,90,0,28,0,3472,0,28
"Mar 1, 2025",03010331,"Chicken breast, grilled, skinless",101 g,101.0,178,0,6,30,97,357,0,0
"Mar 1, 2025",03010331,Leanfit Protein powder - Protein Powder,1 scoop,,120,2,2,25,70,110,1,1
"Mar 1, 2025",03010331,Fat Free Milk - Fat Free Milk,360 milliliter,360.0,137,20,0,12,8,198,18,0
"Mar 1, 2025",03010331,Strawberry - Strawberry,32 gram,32.0,1,0,0,0,0,0,0,0
"Mar 1, 2025",03010331,"White rice, cooked",200 g,200.0,258,56,1,5,0,490,0,1
"Mar 1, 2025",03010331,Miso Soup - Miso Soup,1 cup,240.0,84,8,3,6,0,998,3,2
"Mar 1, 2025",03010331,Mixed salad greens,4 cup,960.0,24,4,0,2,0,62,1,2
"Mar 1, 2025",03010331,California. Roll - California Roll,3 piece,,128,19,4,5,0,0,0,3
"Mar 1, 2025",03010331,Blueberries,100 gram,100.0,57,14,0,1,0,1,10,2
"Mar 1, 2025",03010331,Banana,1 medium,,114,27,0,1,0,0,19,2
"Mar 1, 2025",03010331,Leanfit Protein powder - Protein Powder,2 scoop,,240,4,4,50,140,220,2,2
"Mar 1, 2025",03010331,Oats,0.5 cup,120.0,153,27,3,5,0,2,0,4
"Mar 2, 2025",03010331,"Rosarita - Refried Beans , no fat",1.24 cup,297.6,198,40,0,12,0,1531,0,12
"Mar 2, 2025",03010331,"White rice, cooked",215 g,215.0,277,60,1,6,0,527,0,1
"Mar 2, 2025",03010331,"Chicken breast, grilled, skinless",124 g,124.0,218,0,7,37,119,438,0,0
"Mar 2, 2025",03010331,Fat Free Milk - Fat Free Milk,719 milliliter,719.0,274,40,0,24,15,395,36,0
"Mar 2, 2025",03010331,Leanfit Protein powder - Protein Powder,1 scoop,,120,2,2,25,70,110,1,1
"Mar 2, 2025",03010331,"Chicken breast, grilled, skinless",231 g,231.0,407,0,13,68,222,815,0,0
"Mar 2, 2025",03010331,"Russet potato, baked",204 g,204.0,194,44,0,5,0,29,2,5
"Mar 2, 2025",03010331,Oats,0.5 cup,120.0,153,27,3,5,0,2,0,4
"Mar 2, 2025",03010331,Banana,1 medium,,114,27,0,1,0,0,19,2
"Mar 2, 2025",03010331,Leanfit Protein powder - Protein Powder,2 scoop,,240,4,4,50,140,220,2,2
"Mar 3, 2025",03010331,La Tortilla Factory - Flour Tortillas,2.22 tortilla,,100,22,3,7,0,377,0,13
"Mar 3, 2025",03010331,"Rosarita - Refried Beans , no fat",0.5 cup,120.0,80,16,0,5,0,620,0,5
"Mar 3, 2025",03010331,"Russet potato, baked",410 g,410.0,390,88,1,11,0,57,4,9
"Mar 3, 2025",03010331,"White rice, cooked",115 g,115.0,148,32,0,3,0,282,0,0
"Mar 3, 2025",03010331,"Chicken breast, grilled, skinless",165 g,165.0,290,0,9,49,158,582,0,0
"Mar 3, 2025",03010331,Broccoli,528 gram,528.0,180,35,2,15,0,174,9,14
"Mar 3, 2025",03010331,"Lentils, cooked",165 g,165.0,190,33,1,15,0,384,3,13
"Mar 3, 2025",03010331,"Chicken breast, grilled, skinless",101 g,101.0,178,0,6,30,97,357,0,0
"Mar 3, 2025",03010331,"Chicken breast, grilled, skinless",99 g,99.0,174,0,5,29,95,349,0,0
"Mar 3, 2025",03010331,"White rice, cooked",77 g,77.0,99,22,0,2,0,189,0,0
"Mar 3, 2025",03010331,Blueberries,100 gram,100.0,57,14,0,1,0,1,10,2
"Mar 3, 2025",03010331,Banana,1 medium,,114,27,0,1,0,0,19,2
"Mar 3, 2025",03010331,Leanfit Protein powder - Protein Powder,2 scoop,,240,4,4,50,140,220,2,2
"Mar 3, 2025",03010331,Oats,0.5 cup,120.0,153,27,3,5,0,2,0,4
"Mar 4, 2025",03010331,"Rosarita - Refried Beans , no fat",0.55 cup,132.0,88,18,0,6,0,682,0,6
"Mar 4, 2025",03010331,Honey,20 gram,20.0,61,16,0,0,0,1,16,0
"Mar 4, 2025",03010331,Crumpet,2 medium crumpet,,179,35,1,6,4,207,1,1
"Mar 4, 2025",03010331,"Lentils, cooked",164 g,164.0,189,33,1,15,0,382,3,13
"Mar 4, 2025",03010331,Broccoli,501 gram,501.0,170,33,2,14,0,165,9,13
"Mar 4, 2025",03010331,Leanfit Protein powder - Protein Powder,1 scoop,,120,2,2,25,70,110,1,1
"Mar 4, 2025",03010331,Fat Free Milk - Fat Free Milk,360 milliliter,360.0,137,20,0,12,8,198,18,0
"Mar 4, 2025",03010331,"White rice, cooked",157 g,157.0,203,44,0,4,0,385,0,1
"Mar 4, 2025",03010331,Blueberries,100 gram,100.0,57,14,0,1,0,1,10,2
"Mar 4, 2025",03010331,Banana,1 medium,,114,27,0,1,0,0,19,2
"Mar 4, 2025",03010331,Leanfit Protein powder - Protein Powder,2 scoop,,240,4,4,50,140,220,2,2
"Mar 4, 2025",03010331,Oats,0.5 cup,120.0,153,27,3,5,0,2,0,4
"Mar 5, 2025",03010331,Panda Express - Orange Chicken,11.4 oz,323.19000000000005,980,102,46,50,160,1640,38,4
"Mar 5, 2025",03010331,Panda Express - Super Greens,7 oz,198.45000000000002,90,10,3,6,0,260,4,5
"Mar 5, 2025",03010331,"Lentils, cooked",123 g,123.0,141,25,0,11,0,287,2,10
"Mar 5, 2025",03010331,Leanfit Protein powder - Protein Powder,2 scoop,,240,4,4,50,140,220,2,2
"Mar 5, 2025",03010331,Banana,116 g,116.0,113,26,0,1,0,0,18,2
"Mar 6, 2025",03010331,Banana,116 g,116.0,113,26,0,1,0,0,18,2
"Mar 6, 2025",03010331,Fat Free Milk - Fat Free Milk,722 milliliter,722.0,275,40,0,24,15,397,37,0
"Mar 6, 2025",03010331,Sweet Relish - Relish Sweet,3 tbsp,45.0,60,15,0,0,0,285,9,0
"Mar 6, 2025",03010331,"Lentils, cooked",88 g,88.0,101,18,0,8,0,205,2,7
"Mar 6, 2025",03010331,"Rosarita - Refried Beans , no fat",1.75 cup,420.0,280,56,0,18,0,2170,0,18
"Mar 6, 2025",03010331,"Lentils, cooked",177 g,177.0,204,35,1,16,0,412,3,14
"Mar 6, 2025",03010331,Leanfit Protein powder - Protein Powder,2 scoop,,240,4,4,50,140,220,2,2
"Mar 6, 2025",03010331,Fat Free Milk - Fat Free Milk,459 milliliter,459.0,175,25,0,16,10,252,23,0
"Mar 7, 2025",03010331,"White rice, cooked",211 g,211.0,272,59,1,6,0,517,0,1
"Mar 7, 2025",03010331,"Rosarita - Refried Beans , no fat",1.19 cup,285.59999999999997,190,38,0,12,0,1469,0,12
"Mar 7, 2025",03010331,"Chicken breast, grilled, skinless",154 g,154.0,271,0,8,46,148,544,0,0
"Mar 7, 2025",03010331,Oikos - Oikos Triple Zero Peach,150 g,150.0,90,7,0,15,10,55,5,0
"Mar 7, 2025",03010331,"Chicken breast, grilled, skinless",178 g,178.0,313,0,10,53,171,628,0,0
"Mar 7, 2025",03010331,"White rice, cooked",181 g,181.0,233,51,1,5,0,443,0,1
"Mar 7, 2025",03010331,"Lentils, cooked",112 g,112.0,129,22,0,10,0,261,2,9
"Mar 7, 2025",03010331,Banana,116 g,116.0,113,26,0,1,0,0,18,2
"Mar 7, 2025",03010331,Oats,0.5 cup,120.0,153,27,3,5,0,2,0,4
"Mar 7, 2025",03010331,Leanfit Protein powder - Protein Powder,2 scoop,,240,4,4,50,140,220,2,2
"Mar 8, 2025",03010331,"White rice, cooked",80 g,80.0,103,22,0,2,0,196,0,0
"Mar 8, 2025",03010331,"Rosarita - Refried Beans , no fat",0.92 cup,220.8,147,29,0,9,0,1141,0,9
"Mar 8, 2025",03010331,"Chicken breast, grilled, skinless",99 g,99.0,174,0,5,29,95,349,0,0
"Mar 8, 2025",03010331,Chipotle - Cilantro-Lime Brown Rice,4 oz,113.4,200,32,7,4,0,165,1,3
"Mar 8, 2025",03010331,Chipotle - Romaine Lettuce (salad),2.5 oz,70.875,10,2,0,1,0,5,1,1
"Mar 8, 2025",03010331,Chipotle - Fresh Tomato Salsa,3.5 oz,99.22500000000001,20,4,0,1,0,500,3,1
"Mar 8, 2025",03010331,Chipotle - Cheese,1 oz,28.35,100,1,8,6,30,190,0,0
"Mar 8, 2025",03010331,Chipotle - Fajita Vegetables,2.5 oz,70.875,20,4,1,1,0,170,2,1
"Mar 8, 2025",03010331,Chipotle - Black Beans,4 oz,113.4,120,22,1,7,0,260,1,12
"Mar 8, 2025",03010331,Chipotle - Chicken,4 oz,113.4,180,0,7,32,125,310,0,1
"Mar 8, 2025",03010331,Strawberry,99 gram,99.0,32,8,0,1,0,1,5,2
"Mar 8, 2025",03010331,Fage - 2% Yogurt,181 g,181.0,128,5,4,18,21,59,5,0
"Mar 8, 2025",03010331,"White rice, cooked",146 g,146.0,188,41,0,4,0,358,0,1
"Mar 8, 2025",03010331,"Chicken breast, grilled, skinless",161 g,161.0,283,0,9,48,155,568,0,0
"Mar 8, 2025",03010331,"Chicken breast, grilled, skinless",117 g,117.0,206,0,6,35,112,413,0,0
"Mar 8, 2025",03010331,"White rice, cooked",153 g,153.0,197,43,0,4,0,375,0,1
"Mar 9, 2025",03010331,Fat Free Milk - Fat Free Milk,731 milliliter,731.0,278,40,0,25,15,402,37,0
"Mar 9, 2025",03010331,Fage - Greek Yogurt Total 0%,390 gram,390.0,184,11,0,37,23,126,11,0
"Mar 9, 2025",03010331,"White rice, cooked",156 g,156.0,201,44,0,4,0,382,0,1
"Mar 9, 2025",03010331,Fage - 2% Yogurt,240 g,240.0,169,7,5,24,28,78,7,0
"Mar 9, 2025",03010331,"Lentils, cooked",249 g,249.0,286,50,1,22,0,580,4,20
"Mar 9, 2025",03010331,Bacon - Bacon,1 pieces,,39,0,3,3,8,141,0,0
"Mar 9, 2025",03010331,Bacon - Bacon,4 pieces,,155,1,11,12,32,563,0,0
"Mar 9, 2025",03010331,Banana,1 medium,,114,27,0,1,0,0,19,2
"Mar 9, 2025",03010331,Oats,0.5 cup,120.0,153,27,3,5,0,2,0,4
"Mar 9, 2025",03010331,Leanfit Protein powder - Protein Powder,2 scoop,,240,4,4,50,140,220,2,2
"Mar 9, 2025",03010331,Strawberry,182 gram,182.0,58,14,1,1,0,2,9,4
"Mar 9, 2025",03010331,Blueberries,106 gram,106.0,60,15,0,1,0,1,11,3
"Mar 10, 2025",03010331,Lucerne - Mexican Style Cheese Blend,30 g,30.0,118,1,9,6,27,182,0,0
"Mar 10, 2025",03010331,"White rice, cooked",256 g,256.0,330,72,1,7,0,627,0,1
"Mar 10, 2025",03010331,"Rosarita - Refried Beans , no fat",0.8 cup,192.0,128,26,0,8,0,992,0,8
"Mar 10, 2025",03010331,"Chicken breast, grilled, skinless",214 g,214.0,377,0,12,63,205,755,0,0
"Mar 10, 2025",03010331,Fage - Greek Yogurt Total 0%,245 gram,245.0,115,7,0,23,14,79,7,0
"Mar 10, 2025",03010331,"Lentils, cooked",156 g,156.0,179,31,1,14,0,363,3,12
"Mar 10, 2025",03010331,"White rice, cooked",157 g,157.0,203,44,0,4,0,385,0,1
"Mar 10, 2025",03010331,Fage - Greek Yogurt Total 0%,262 gram,262.0,123,8,0,25,15,85,8,0
"Mar 10, 2025",03010331,"Lentils, cooked",228 g,228.0,262,46,1,20,0,531,4,18
"Mar 10, 2025",03010331,Strawberry,226 gram,226.0,72,17,1,2,0,2,11,5
"Mar 10, 2025",03010331,Oats,0.5 cup,120.0,153,27,3,5,0,2,0,4
"Mar 10, 2025",03010331,Leanfit Protein powder - Protein Powder,2 scoop,,240,4,4,50,140,220,2,2
"Mar 11, 2025",03010331,Green cabbage,50 g,50.0,13,3,0,1,0,9,2,1
"Mar 11, 2025",03010331,queso cotija - cotija cheese,1 tablespoon,15.0,20,1,1,1,0,135,0,0
"Mar 11, 2025",03010331,"White rice, cooked",0.5 cup,120.0,102,22,0,2,0,194,0,0
"Mar 11, 2025",03010331,"Black beans, canned",70 gram,70.0,64,12,0,4,0,269,0,5
"Mar 11, 2025",03010331,"Chicken breast, grilled, skinless",75 g,75.0,132,0,4,22,72,265,0,0
"Mar 11, 2025",03010331,"Lentils, cooked",194 g,194.0,223,39,1,17,0,452,3,15
"Mar 11, 2025",03010331,"White rice, cooked",76 g,76.0,98,21,0,2,0,186,0,0
"Mar 11, 2025",03010331,Strawberry,101 gram,101.0,32,8,0,1,0,1,5,2
"Mar 11, 2025",03010331,Fage - Greek Yogurt Total 0%,405 gram,405.0,191,12,0,38,24,131,12,0
"Mar 11, 2025",03010331,"White rice, cooked",99 g,99.0,128,28,0,3,0,243,0,0
"Mar 11, 2025",03010331,"Chicken breast, grilled, skinless",155 g,155.0,273,0,8,46,149,547,0,0
"Mar 11, 2025",03010331,Grilled Cheese,1 sandwich,,366,28,23,12,63,886,5,1
"Mar 11, 2025",03010331,Vegetable soup,1 cup,240.0,94,19,1,3,0,643,4,3
"Mar 11, 2025",03010331,Blueberries,192 gram,192.0,109,28,1,1,0,2,19,5
"Mar 11, 2025",03010331,Strawberry,151 gram,151.0,48,12,0,1,0,2,7,3
"Mar 11, 2025",03010331,Strawberry,144 gram,144.0,46,11,0,1,0,1,7,3
"Mar 11, 2025",03010331,Oats,0.5 cup,120.0,153,27,3,5,0,2,0,4
"Mar 11, 2025",03010331,Leanfit Protein powder - Protein Powder,2 scoop,,240,4,4,50,140,220,2,2
"Mar 12, 2025",03010331,Jiffy - Cornbread Muffin,1 muffin,,170,27,5,2,5,340,7,1
"Mar 12, 2025",03010331,Chomps - Meat Stick,4 stick,,400,0,28,40,120,1520,0,0
"Mar 12, 2025",03010331,Egg,1 egg,,72,0,5,6,206,65,0,0
"Mar 12, 2025",03010331,"Chicken breast, grilled, skinless",50 g,50.0,88,0,3,15,48,177,0,0
"Mar 12, 2025",03010331,Vinaigrette dressing,1 tbsp,15.0,35,2,3,0,0,146,2,0
"Mar 12, 2025",03010331,Vinaigrette dressing,1 tbsp,15.0,35,2,3,0,0,146,2,0
"Mar 12, 2025",03010331,Goat cheese,1 tbsp,15.0,32,0,3,2,7,36,0,0
"Mar 12, 2025",03010331,Strawberry,50 gram,50.0,16,4,0,0,0,1,2,1
"Mar 12, 2025",03010331,"Spinach, raw, fresh",1 cup,240.0,7,1,0,1,0,24,0,1
"Mar 12, 2025",03010331,Barbells - Creamy•Crisp,1 bar,,200,19,8,20,10,120,1,3
"Mar 12, 2025",03010331,Premier Protein - Premier Protien Shake,1 shake,,160,5,3,30,25,360,1,3
"Mar 12, 2025",03010331,"Turkey breast, deli meat",200 g,200.0,212,4,8,30,98,1796,2,0
"Mar 12, 2025",03010331,Hero - Flour Tortillas,2 tortilla,,160,32,10,14,0,580,0,30
"Mar 12, 2025",03010331,La Colomb - Draft Latte,9 fl oz,,130,17,5,7,20,60,11,2
"Mar 12, 2025",03010331,Orange juice,223 ml,223.0,110,24,1,2,0,5,19,1
"Mar 13, 2025",03010331,Chomps - Meat Stick,1 stick,,100,0,7,10,30,380,0,0
"Mar 13, 2025",03010331,Digestive - Lenka,55 gram,55.0,260,36,11,4,5,340,10,1
"Mar 13, 2025",03010331,Orzo - Orzo,1.5 cup,360.0,300,63,2,11,0,0,3,3
"Mar 13, 2025",03010331,Olive oil,1 tbsp,15.0,119,0,14,0,0,0,0,0
"Mar 13, 2025",03010331,Lamb Shank - Lamb,4 oz,113.4,210,0,13,23,74,0,0,0
"Mar 13, 2025",03010331,"Hummus, plain",4 tbsp,60.0,146,9,10,4,0,263,0,3
"Mar 13, 2025",03010331,Pita bread,1 medium pita,,157,32,1,5,0,306,1,1
"Mar 13, 2025",03010331,Fuji apple,1 medium,,117,28,0,0,0,0,23,4
"Mar 13, 2025",03010331,Oats,0.5 cup,120.0,153,27,3,5,0,2,0,4
"Mar 13, 2025",03010331,Premier Protein - Premier Protien Shake,1 shake,,160,5,3,30,25,360,1,3
"Mar 13, 2025",03010331,French fries,75 g,75.0,169,17,11,2,0,221,0,1
"Mar 13, 2025",03010331,Generic - Onion (Slice Thin),1 slice,,4,1,0,0,0,0,0,0
"Mar 13, 2025",03010331,"Tomato, sliced",1 slice,,4,1,0,0,0,1,1,0
"Mar 13, 2025",03010331,Lettuce,1 cup,240.0,7,1,0,0,0,8,0,0
"Mar 13, 2025",03010331,Kroger - Wheat Bun,1 bun,,170,30,2,6,0,300,7,3
"Mar 13, 2025",03010331,"Chicken breast, grilled, skinless",100 gram,100.0,176,0,5,30,96,353,0,0
"Mar 13, 2025",03010331,Plain Yogurt - Yogurt,1 cup,240.0,34,3,2,2,5,28,3,0
